column0
晩
晩
夜
夜
おととい
おととい
きのう
きのう
今日
今日
明日
明日
あさって
あさって
今朝
今朝
今晩
今晩
休み
休み
昼休み
昼休み
試験
試験
会議
会議
会議をします
会議をします
映画
映画
毎朝
毎朝
毎晩
毎晩
毎日
毎日
月曜日
月曜日
火曜日
火曜日
水曜日
水曜日
木曜日
木曜日
金曜日
金曜日
土曜日
土曜日
日曜日
日曜日
何曜日
何曜日
~から
~から
~まで
~まで
~と~
~と~
大変ですね。
大変ですね。
番号
番号
何番
何番
そちら
そちら
ニューヨーク
ニューヨーク
北京 (ペキン)
北京 (ペキン)
ロサンゼルス
ロサンゼルス
ロンドン
ロンドン
行きます
行きます
来ます
来ます
帰ります
帰ります
学校
学校
スーパー
スーパー
駅
駅
飛行機
飛行機
船
船
電車
電車
地下鉄
地下鉄
新幹線
新幹線
バス
バス
タクシー
タクシー
自転車
自転車
歩いて
歩いて
人
人
友達
友達
彼
彼
彼女
彼女
家族
家族
一人で
一人で
先週
先週
今週
今週
来週
来週
先月
先月
今月
今月
来月
来月
去年
去年
今年
今年
来年
来年
~年
~年
何年
何年
~月
~月
何月
何月
１日
１日
２日
２日
３日
３日
４日
４日
５日
５日
６日
６日
７日
７日
８日
８日
９日
９日
１０日
１０日
１４日
１４日
２０日
２０日
２４日
２４日
~日
~日
いつ
いつ
誕生日
誕生日
そうですね。
そうですね。
どうもありがとうごさいました。
どうもありがとうごさいました。
どういたしまして。
どういたしまして。
~番線
~番線
次の
次の
普通
普通
急行
急行
特急
特急
食べます
食べます
飲みます
飲みます
吸います
吸います
たばこを吸います
たばこを吸います
見ます
見ます
聞きます
聞きます
読みます
読みます
書きます
書きます
買います
買います
撮ります
撮ります
写真
写真
します
します
会います
会います
友達に会います
友達に会います
ご飯
ご飯
朝ごはん
朝ごはん
昼ごはん
昼ごはん
晩ごはん
晩ごはん
パン
パン
卵
卵
肉
肉
魚
魚
野菜
野菜
果物
果物
水
水
お茶
お茶
紅茶
紅茶
牛乳 (ミルク)
牛乳 (ミルク)
ジュース
ジュース
ビール
ビール
お酒
お酒
手紙
手紙
レポート
レポート
ビデオ
ビデオ
店
店
庭
庭
宿題
宿題
テニス
テニス
サッカー
サッカー
お花見
お花見
何
何
いっしょに
いっしょに
ちょっと
ちょっと
いつも
いつも
時々
時々
それから
それから
ええ
ええ
いいですね。
いいですね。
わかりました。
わかりました。
何ですか。
何ですか。
じゃ、また　あした。
じゃ、また　あした。
メキシコ
メキシコ
食べ物
食べ物
きゅうり
きゅうり
トマト
トマト
茄子
茄子
豆
豆
キャベツ
キャベツ
ねぎ
ねぎ
白菜
白菜
ほうれん草
ほうれん草
レタス
レタス
じゃがいも
じゃがいも
大根
大根
玉ねぎ
玉ねぎ
人参
人参
苺
苺
柿
柿
桃
桃
蜜柑
蜜柑
西瓜
西瓜
林檎
林檎
葡萄
葡萄
バナナ
バナナ
梨
梨
米
米
ソーセージ
ソーセージ
ハム
ハム
いわし
いわし
あじ
あじ
さば
さば
鮭、サケ
鮭、サケ
さんま
さんま
鮪
鮪
たい
たい
たら
たら
えび
えび
かに
かに
いか
いか
たこ
たこ
かい
かい
切ります
切ります
送ります
送ります
あげます
あげます
もらいます
もらいます
貸します
貸します
借ります
借ります
習います
習います
教えます
教えます
かけます
かけます
電話をかけます
電話をかけます
手
手
箸
箸
スプーン
スプーン
ナイフ
ナイフ
フォーク
フォーク
はさみ
はさみ
パソコン
パソコン
ケータイ
ケータイ
メール
メール
年賀状
年賀状
パンチ
パンチ
ホッチキス
ホッチキス
セロテープ
セロテープ
消しゴム
消しゴム
紙
紙
花
花
シャツ
シャツ
プレゼント
プレゼント
荷物
荷物
お金
お金
切符
切符
クリスマス
クリスマス
父
父
母
母
お父さん
お父さん
お母さん
お母さん
もう
もう
まだ
まだ
これから
これから
~、すてきですね。
~、すてきですね。
いらしゃい。
いらしゃい。
どうぞお上がり   ください。
どうぞお上がり   ください。
失礼します
失礼します
~は いかがですか。
~は いかがですか。
いただきます。
いただきます。
ごちそうさまでした。
ごちそうさまでした。
スペイン
スペイン
祖母
祖母
祖父
祖父
祖父母
祖父母
(ご)両親
(ご)両親
妹(さん)
妹(さん)
弟(さん)
弟(さん)
姉
姉
兄
兄
兄弟
兄弟
妻/家内
妻/家内
夫/主人
夫/主人
娘(さん)
娘(さん)
息子(さん)
息子(さん)
子ども
子ども
おばあさん
おばあさん
おじいさん
おじいさん
お姉さん
お姉さん
お兄さん
お兄さん
奥さん
奥さん
ご主人
ご主人
お子さん
お子さん
ハンサムな
ハンサムな
きれいな
きれいな
静かな
静かな
にぎやかな
にぎやかな
有名な
有名な
親切な
親切な
元気な
元気な
暇な
暇な
便利な
便利な
すてきな
すてきな
大きい
大きい
小さい
小さい
新しい
新しい
古い
古い
いい (よい)
いい (よい)
悪い
悪い
暑い、熱い
暑い、熱い
寒い
寒い
冷たい
冷たい
難しい
難しい
易しい
易しい
高い
高い
安い
安い
低い
低い
面白い
面白い
おいしい
おいしい
忙しい
忙しい
楽しい
楽しい
白い
白い
黒い
黒い
赤い
赤い
青い
青い
桜
桜
山
山
町
町
所
所
寮
寮
レストラン
レストラン
生活
生活
お仕事
お仕事
どう
どう
どんな~
どんな~
とても
とても
あまり
あまり
そして
そして
~が、~
~が、~
お元気ですか。
お元気ですか。
~、もう一杯いかがですか。
~、もう一杯いかがですか。
もう~ですね。
もう~ですね。
そろそろ失礼します。
そろそろ失礼します。
いいえ。
いいえ。
またいらっしゃってください。
またいらっしゃってください。
上海 (シャンハイ)
上海 (シャンハイ)
緑
緑
紫
紫
黄色い
黄色い
茶色い
茶色い
ピンク
ピンク
オレンジ
オレンジ
グレー
グレー
ベージュ
ベージュ
色
色
味
味
苦い
苦い
塩辛い
塩辛い
酸っぱい
酸っぱい
濃い
濃い
薄い
薄い
分かります
分かります
あります
あります
好きな
好きな
嫌いな
嫌いな
上手な
上手な
下手な
下手な
飲み物
飲み物
料理
料理
野球
野球
旅行
旅行
音楽
音楽
歌
歌
歌舞伎
歌舞伎
スポーツ
スポーツ
ダンス
ダンス
クラシック
クラシック
ジャズ
ジャズ
コンサート
コンサート
カラオケ
カラオケ
絵
絵
字
字
漢字
漢字
ローマ字
ローマ字
細かい お金
細かい お金
時間
時間
用事
用事
約束
約束
ひらがな
ひらがな
かたかな
かたかな
チケット
チケット
アルバイト
アルバイト
よく
よく
だいたい
だいたい
たくさん
たくさん
少し
少し
全然
全然
早く、速く
早く、速く
から
から
どうして
どうして
いいですよ。
いいですよ。
いっしょにいかがですか。
いっしょにいかがですか。
~は ちょっと。
~は ちょっと。
だめですか。
だめですか。
残念ですが
残念ですが
また 今度 お願いします。
また 今度 お願いします。
あります
あります
います
います
いろいろな
いろいろな
男の人
男の人
女の人
女の人
男の子
男の子
女の子
女の子
犬
犬
猫
猫
パンダ
パンダ
像
像
木
木
物
物
電池
電池
箱
箱
冷蔵庫
冷蔵庫
棚
棚
窓
窓
公園
公園
喫茶店
喫茶店
~屋
~屋
乗り場
乗り場
スイッチ
スイッチ
テーブル
テーブル
ベッド
ベッド
ドア
ドア
ポスト
ポスト
ビル
ビル
ATM
ATM
コンビニ
コンビニ
県
県
上
上
下
下
前
前
後ろ
後ろ
右
右
左
左
中
中
外
外
隣
隣
近く
近く
間
間
~や~など
~や~など
どうもすみません。
どうもすみません。
コーナー
コーナー
いちばん 下
いちばん 下
定食
定食
子どもがいます
子どもがいます
日本にいます
日本にいます
かかります
かかります
会社を休みます
会社を休みます
１つ
１つ
２つ
２つ
３つ
３つ
４つ
４つ
５つ
５つ
６つ
６つ
７つ
７つ
８つ
８つ
９つ
９つ
10
10
いくつ
いくつ
１人
１人
２人
２人
~人
~人
~台
~台
~枚
~枚
~回
~回
サンドイッチ
サンドイッチ
カレーライス
カレーライス
アイスクリーム
アイスクリーム
切手
切手
はがき
はがき
封筒
封筒
外国
外国
留学生
留学生
クラス
クラス
~時間
~時間
~週間
~週間
~か月
~か月
~年
~年
~ぐらい
~ぐらい
どのくらい
どのくらい
みんな
みんな
~だけ
~だけ
全部で
全部で
かしこまりました。
かしこまりました。
いい お天気ですね。
いい お天気ですね。
お出かけですか。
お出かけですか。
ちょっと~まで。
ちょっと~まで。
行ってらっしゃい。
行ってらっしゃい。
行ってきます。
行ってきます。
船便
船便
航空便 (エアメール)
航空便 (エアメール)
オーストラリア
オーストラリア
簡単な
簡単な
近い
近い
遠い
遠い
速い、早い
速い、早い
遅い
遅い
多い
多い
人が多い
人が多い
少ない
少ない
人が少ない
人が少ない
暖かい、温かい
暖かい、温かい
涼しい
涼しい
甘い
甘い
辛い
辛い
重い
重い
軽い
軽い
~が いい
~が いい
コーヒーがいい
コーヒーがいい
季節
季節
春
春
夏
夏
秋
秋
冬
冬
天気
天気
雨
雨
雪
雪
曇り
曇り
空港
空港
海
海
世界
世界
お祭り
お祭り
ホテル
ホテル
パーティー
パーティー
すき焼き
すき焼き
刺身
刺身
おすし
おすし
てんぷら
てんぷら
レモン
レモン
どちら
どちら
どちらも
どちらも
いちばん
いちばん
ずっと
ずっと
ただいま。
ただいま。
ホンコン
ホンコン
シンガプール
シンガプール
豚肉
豚肉
鳥肉
鳥肉
牛肉
牛肉
生け花
生け花
紅葉
紅葉
初めて
初めて
お帰りなさい。
お帰りなさい。
わあ、すごい人とですね。
わあ、すごい人とですね。
疲れました。
疲れました。
遊びます
遊びます
泳ぎます
泳ぎます
迎えます
迎えます
疲れます
疲れます
結婚します
結婚します
買い物します
買い物します
食事します
食事します
散歩します
散歩します
大変な
大変な
欲しい
欲しい
広い
広い
狭い
狭い
プール
プール
川
川
美術
美術
釣り
釣り
スキー
スキー
週末
週末
お正月
お正月
~ごろ
~ごろ
何か
何か
どこか
どこか
のどがかわきます
のどがかわきます
おなかがすきます
おなかがすきます
そうしましょう。
そうしましょう。
ご注文は?
ご注文は?
少々お待ちください。
少々お待ちください。
~で ごさいます。
~で ごさいます。
別々に
別々に
置きます
置きます
作ります，造ります
作ります，造ります
売ります
売ります
知ります
知ります
住みます
住みます
研究します
研究します
資料
資料
カタログ
カタログ
時刻表
時刻表
服
服
製品
製品
電子辞書
電子辞書
経済
経済
市役所
市役所
高校
高校
歯医者
歯医者
独身
独身
ソフト
ソフト
すみません
すみません
皆さん
皆さん
思い出します
思い出します
いらっしゃいます
いらっしゃいます
つけます
つけます
消します
消します
開けます
開けます
閉めます
閉めます
急ぎます
急ぎます
待ちます
待ちます
取ります
取ります
持ちます
持ちます
手伝います
手伝います
呼びます
呼びます
話します
話します
使います
使います
止めます
止めます
見せます
見せます
教えます
教えます
座ります
座ります
立ちます
立ちます
入ります
入ります
出ます
出ます
降ります
降ります
電気
電気
名前
名前
住所
住所
地図
地図
塩
塩
砂糖
砂糖
コピーします
コピーします
エアコン
エアコン
パスポート
パスポート
問題
問題
答え
答え
読み方
読み方
~方
~方
もう 少し
もう 少し
信号を 右へ 曲がって ください。
信号を 右へ 曲がって ください。
これでお願いします。
これでお願いします。
お釣り
お釣り
まっすぎ
まっすぎ
ゆっくり
ゆっくり
すぐ
すぐ
また
また
あとで
あとで
もう~
もう~
さあ
さあ
あれ?
あれ?
乗ります
乗ります
電車に乗ります
電車に乗ります
降ります
降ります
電車を降ります
電車を降ります
乗り換えます
乗り換えます
(シャワーを)浴びます
(シャワーを)浴びます
入れます
入れます
出します
出します
(お金を)下ろします
(お金を)下ろします
入ります
入ります
大学に入ります
大学に入ります
出ます
出ます
大学を出ます
大学を出ます
押します
押します
飲みます
飲みます
始めます
始めます
見学します
見学します
電話します
電話します
若い
若い
長い
長い
短い
短い
明るい
明るい
暗い
暗い
体
体
頭
頭
髪
髪
顔
顔
目
目
耳
耳
鼻
鼻
口
口
歯
歯
おなか
おなか
足
足
背
背
お寺
お寺
神社
神社
~番
~番
お引き出しですか。
お引き出しですか。
次に
次に
暗証番号
暗証番号
金額
金額
確認
確認
確認します
確認します
サービス
サービス
ジョギング (をします)
ジョギング (をします)
シャワー
シャワー
どうやって
どうやって
どの~
どの~
どれ
どれ
すごいですね。
すごいですね。
いいえ、まだまだです。
いいえ、まだまだです。
まず
まず
キャッシュカード
キャッシュカード
ボタン
ボタン
覚えます
覚えます
忘れます
忘れます
なくします
なくします
払います
払います
返します
返します
出かげます
出かげます
脱ぎます
脱ぎます
持っています
持っています
持ってきます
持ってきます
心配します
心配します
残業します
残業します
出張します
出張します
薬を飲みます
薬を飲みます
おふろに入ります
おふろに入ります
大切な
大切な
大丈夫な
大丈夫な
危ない
危ない
禁煙
禁煙
(健康)保険証
(健康)保険証
熱
熱
病気
病気
薬
薬
おふろ
おふろ
上着
上着
下着
下着
２，３日
２，３日
２，３~
２，３~
~までに
~までに
ですから
ですから
どうしましたか。
どうしましたか。
のど
のど
(~が)痛いです。
(~が)痛いです。
風邪
風邪
お大事に
お大事に
できます
できます
洗います
洗います
弾きます
弾きます
歌います
歌います
集めます
集めます
捨てます
捨てます
換えます
換えます
運転します
運転します
予約します
予約します
ピアノ
ピアノ
メートル
メートル
現金
現金
趣味
趣味
日記
日記
(お)祈り
(お)祈り
課長
課長
部長
部長
社長
社長
動物
動物
馬
馬
インターネット
インターネット
特に
特に
それは 面白いですね。
それは 面白いですね。
中々
中々
ぜひ
ぜひ
ほんとうですか。
ほんとうですか。
登ります、上ります
登ります、上ります
泊まります
泊まります
ホテルに泊まります
ホテルに泊まります
掃除します
掃除します
洗濯します
洗濯します
なります
なります
眠い
眠い
強い
強い
弱い
弱い
練習
練習
ゴルフ
ゴルフ
相撲
相撲
お茶
お茶
日
日
調子
調子
一度
一度
一度も
一度も
だんだん
だんだん
もうすぐ
もうすぐ
おかげさまで
おかげさまで
でも
でも
乾杯
乾杯
ダイエット
ダイエット
無理な
無理な
体にいい
体にいい
要ります
要ります
ビザが要ります
ビザが要ります
調べます
調べます
修理します
修理します
僕
僕
~君
~君
言葉
言葉
着物
着物
ビザ
ビザ
初め
初め
終わり
終わり
こっち
こっち
そっち
そっち
あっち
あっち
どっち
どっち
みんなで
みんなで
~けど
~けど
おなかが いっぱいです。
おなかが いっぱいです。
よかったら
よかったら
いろいろ
いろいろ
思います
思います
言います
言います
勝ちます
勝ちます
負けます
負けます
(お祭りが)あります (I)
(お祭りが)あります (I)
役に立ちます
役に立ちます
動きます
動きます
(会社を)やめます
(会社を)やめます
気を つけます
気を つけます
留学します
留学します
むだな
むだな
不便な
不便な
すごい
すごい
ほんとう
ほんとう
うそ
うそ
自動車
自動車
交通
交通
物価
物価
放送
放送
ニュース
ニュース
アニメ
アニメ
マンガ
マンガ
デザイン
デザイン
夢
夢
天才
天才
試合
試合
意見
意見
話
話
地球
地球
月
月
最近
最近
たぶん
たぶん
きっと
きっと
ほんとうに
ほんとうに
そんなに
そんなに
~に ついて
~に ついて
久しぶり ですね。
久しぶり ですね。
~でも 飲みませんか。
~でも 飲みませんか。
もちろん
もちろん
もう 帰らないと...
もう 帰らないと...
着ます
着ます
はきます
はきます
かぶります
かぶります
かけます II
かけます II
します III
します III
生まれます
生まれます
わたしたち
わたしたち
コート
コート
セーター
セーター
スーツ
スーツ
帽子
帽子
眼鏡
眼鏡
ケーキ
ケーキ
(お)弁当
(お)弁当
ロボット
ロボット
ユーモア
ユーモア
よく
よく
おめでとう 「ございます」
おめでとう 「ございます」
お探しですか。
お探しですか。
では
では
家賃
家賃
和室
和室
先生を聞きます
先生を聞きます
回します
回します
引きます
引きます
変えます
変えます
(ドアに) 触ります
(ドアに) 触ります
(お釣りが) 出ます
(お釣りが) 出ます
歩きます
歩きます
(橋を)渡ります
(橋を)渡ります
(右へ) 曲がります
(右へ) 曲がります
寂しい
寂しい
(お) 湯
(お) 湯
音
音
サイズ
サイズ
故障
故障
故障します
故障します
道
道
交差点
交差点
信号
信号
角
角
橋
橋
駐車場
駐車場
建物
建物
何回も
何回も
ー目
ー目
くれます
くれます
直します
直します
連れて 行きます
連れて 行きます
連れて 来ます
連れて 来ます
(人を) 送ります
(人を) 送ります
紹介します
紹介します
案内します
案内します
説明します
説明します
おじいさん/おじいちゃん
おじいさん/おじいちゃん
おばあさん/おばあちゃん
おばあさん/おばあちゃん
準備
準備
引っ越し
引っ越し
(お)菓子
(お)菓子
ホームステイ
ホームステイ
全部
全部
自分で
自分で
ほかに
ほかに
母の日
母の日
考えます
考えます
着きます
着きます
(年を)取ります
(年を)取ります
足ります
足ります
田舎
田舎
チャンス
チャンス
憶
憶
もし (~たら)
もし (~たら)
意味
意味
もしもし
もしもし
転勤
転勤
こと
こと
~の こと
~の こと
暇
暇
(いろいろ) お世話に なりました。
(いろいろ) お世話に なりました。
頑張ります
頑張ります
どうぞ お元気でした
どうぞ お元気でした
ベトナム
ベトナム
見ます、診ます
見ます、診ます
探します、捜します
探します、捜します
遅れます
遅れます
時間に遅れます
時間に遅れます
間に合います
間に合います
時間に間に合います
時間に間に合います
やります
やります
拾います
拾います
連絡します
連絡します
気分が いい
気分が いい
気分が 悪い
気分が 悪い
運動会
運動会
盆踊り
盆踊り
フリーマーケット
フリーマーケット
場所
場所
ボランティア
ボランティア
財布
財布
ごみ
ごみ
国会議事堂
国会議事堂
平日
平日
~弁
~弁
今度
今度
ずいぶん
ずいぶん
直接
直接
いつでも
いつでも
どこでも
どこでも
だれでも
だれでも
こんな~
こんな~
そんな~
そんな~
あんな~
あんな~
何でも
何でも
方づきます
方づきます
燃えるごみ
燃えるごみ
ごみを出します
ごみを出します
置き場
置き場
横
横
瓶
瓶
缶
缶
ガス
ガス
宇宙
宇宙
~様
~様
宇宙船
宇宙船
宇宙ステーション
宇宙ステーション
怖い
怖い
違います
違います
宇宙飛行士
宇宙飛行士
飼います
飼います
走ります
走ります
道を走ります
道を走ります
見えます
見えます
山が見えます
山が見えます
聞こえます
聞こえます
音が聞こえます
音が聞こえます
道ができます
道ができます
開きます
開きます
教室を開きます
教室を開きます
心配な
心配な
鳥
鳥
声
声
波
波
花火
花火
道具
道具
家
家
~教室
~教室
方
方
~後
~後
家具
家具
本棚
本棚
建てます
建てます
子どもたち
子どもたち
大好きな
大好きな
主人公
主人公
形
形
不思議な
不思議な
例えば
例えば
付けます
付けます
自由に
自由に
空
空
飛びます
飛びます
昔
昔
自分
自分
将来
将来
ペット
ペット
クリーニング
クリーニング
マンション
マンション
キッチン
キッチン
パーティールーム
パーティールーム
~しか
~しか
ほかの
ほかの
はっきり
はっきり
いつか
いつか
すばらしい
すばらしい
ポケット
ポケット
売れます
売れます
パンが売れます
パンが売れます
踊ります
踊ります
選びます
選びます
通います
通います
大学に通います
大学に通います
熱心な
熱心な
偉い
偉い
景色
景色
美容院
美容院
台所
台所
経験
経験
力
力
人気
人気
学生に人気があります
学生に人気があります
品物
品物
値段
値段
給料
給料
番組
番組
歌手
歌手
小説
小説
小説家
小説家
~家
~家
~機
~機
息子
息子
息子さん
息子さん
娘
娘
娘さん
娘さん
ちょっとお願いがあるんですが。
ちょっとお願いがあるんですが。
実は
実は
会話
会話
お知らせ
お知らせ
参加します
参加します
日にち
日にち
体育館
体育館
無料
無料
誘います
誘います
かみます
かみます
メモします
メモします
まじめな
まじめな
ちょうど いい
ちょうど いい
ポーナス
ポーナス
ゲーム
ゲーム
ドラム
ドラム
しばらく
しばらく
たいてい
たいてい
それに
それに
それで
それで
うーん
うーん
イベント
イベント
[ドアが] 開きます
[ドアが] 開きます
[ドアが] 閉まります
[ドアが] 閉まります
[電気が] つきます
[電気が] つきます
[電気が] 消えます
[電気が] 消えます
[いすが] 壊れます
[いすが] 壊れます
[コップが] 割れます
[コップが] 割れます
[木が] 折れます
[木が] 折れます
[紙が] 破れます
[紙が] 破れます
[服が] 汚れます
[服が] 汚れます
[ポケットが] 付きます
[ポケットが] 付きます
[ボタンが] 外れます
[ボタンが] 外れます
[車が] 止まります
[車が] 止まります
落とします
落とします
[かぎが] 掛かります
[かぎが] 掛かります
取り替えます
取り替えます
片づけます
片づけます
[お] 皿
[お] 皿
袋
袋
書類
書類
枝
枝
駅員
駅員
交番
交番
返事
返事
お先に どうぞ。
お先に どうぞ。
今の電車
今の電車
忘れ物
忘れ物
~側
~側
~辺
~辺
覚えて いません。
覚えて いません。
網棚
網棚
確か
確か
地震
地震
壁
壁
針
針
指します
指します
駅前
駅前
倒れます
倒れます
西
西
~の 方
~の 方
燃えます
燃えます
まちがえます
まちがえます
ふきます
ふきます
コップ
コップ
ガラス
ガラス
スピーチ
スピーチ
このくらい
このくらい
[ああ、] よかった。
[ああ、] よかった。
レポーター
レポーター
はります
はります
掛けます
掛けます
飾ります
飾ります
並べます
並べます
植えます
植えます
戻します
戻します
決めます
決めます
予習します
予習します
復習します
復習します
授業
授業
講義
講義
予定
予定
予定表
予定表
ごみ箱
ごみ箱
人形
人形
花瓶
花瓶
鏡
鏡
引き出し
引き出し
玄関
玄関
廊下
廊下
池
池
元の所
元の所
周り
周り
真ん中
真ん中
隅
隅
非常袋
非常袋
非常時
非常時
生活します
生活します
懐中電灯
懐中電灯
丸い
丸い
夢を見ます
夢を見ます
嫌な
嫌な
目が覚めます
目が覚めます
まとめます
まとめます
しまいます
しまいます
そのままに します
そのままに します
ミーティング
ミーティング
ガイドブック
ガイドブック
カレンダー
カレンダー
ポスター
ポスター
リュック
リュック
~とか、~とか
~とか、~とか
うれしい
うれしい
ある~
ある~
すると
すると
続けます
続けます
見つけます
見つけます
[休みを]取ります
[休みを]取ります
[試験を]受けます
[試験を]受けます
申し込みます
申し込みます
休憩します
休憩します
連休
連休
作文
作文
発表
発表
発表します
発表します
展覧会
展覧会
結婚式
結婚式
[お]葬式
[お]葬式
式
式
本社
本社
支店
支店
教会
教会
大学院
大学院
動物園
動物園
温泉
温泉
帰り
帰り
ー号
ー号
~の方
~の方
残ります
残ります
入学試験
入学試験
月に
月に
村
村
卒業します
卒業します
映画館
映画館
閉じます
閉じます
都会
都会
運動します
運動します
成功します
成功します
[試験に]失敗します
[試験に]失敗します
[試験に]合格します
[試験に]合格します
[雨が]やめます
[雨が]やめます
晴れます
晴れます
曇ります
曇ります
[熱が]続きます
[熱が]続きます
[風邪を]ひきます
[風邪を]ひきます
冷やします
冷やします
[道が]込みます
[道が]込みます
[道が]すきます
[道が]すきます
[試合に]出ます
[試合に]出ます
[パーティーに]出ます
[パーティーに]出ます
無理をします
無理をします
十分な
十分な
太陽
太陽
星
星
風
風
東
東
南
南
北
北
国際~
国際~
水道
水道
今夜
今夜
夕方
夕方
遅く
遅く
元気
元気
胃
胃
星占い
星占い
牡牛座
牡牛座
働きすぎ
働きすぎ
困ります
困ります
宝くじ
宝くじ
[宝くじが]当たります
[宝くじが]当たります
健康
健康
恋愛
恋愛
恋人
恋人
石
石
おかしい
おかしい
うるさい
うるさい
やけど
やけど
けが
けが
せき
せき
インフレエンザ
インフレエンザ
エンジン
エンジン
チーム
チーム
こんなに
こんなに
あんなに
あんなに
ヨーロッパ
ヨーロッパ
ストレス
ストレス
それはいけませんね。
それはいけませんね。
ラッキーアイテム
ラッキーアイテム
逃げます
逃げます
騒ぎます
騒ぎます
あきらめます
あきらめます
投げます
投げます
守ります
守ります
[式が]始まります
[式が]始まります
[会議に]出席します
[会議に]出席します
伝えます
伝えます
[車に]注意します
[車に]注意します
[席を]外します
[席を]外します
戻ります
戻ります
[電話が]あります
[電話が]あります
リサイクルします
リサイクルします
だめな
だめな
同じ
同じ
警察
警察
席
席
マーク
マーク
ボール
ボール
締め切り
締め切り
規則
規則
危険
危険
使用禁止
使用禁止
立入禁止
立入禁止
徐行
徐行
入口
入口
出口
出口
非常口
非常口
割引
割引
飲み放題
飲み放題
使用中
使用中
募集中
募集中
~中
~中
どういう~
どういう~
いくら [~でも]
いくら [~でも]
あと~
あと~
~ほど
~ほど
駐車違反
駐車違反
罰金
罰金
起きます
起きます
助け合います
助け合います
もともと
もともと
悲しい
悲しい
もっと
もっと
あいさつ
あいさつ
相手
相手
気持ち
気持ち
磨きます
磨きます
歯を磨きます
歯を磨きます
組み立てます
組み立てます
折ります
折ります
気がつきます
気がつきます
忘れ物に気がつきます
忘れ物に気がつきます
しょうゆをつけます
しょうゆをつけます
見つかります
見つかります
質問します
質問します
傘をさします
傘をさします
スポーツクラブ
スポーツクラブ
お城
お城
説明書
説明書
図
図
線
線
矢印
矢印
黒
黒
白
白
赤
赤
青
青
紺
紺
黄色
黄色
茶色
茶色
しょうゆ
しょうゆ
ソース
ソース
お客[さん]
お客[さん]
~か~
~か~
ゆうべ
ゆうべ
さっき
さっき
茶道
茶道
お茶をたてます
お茶をたてます
先に
先に
載せます
載せます
これで いいですか。
これで いいですか。
いかがですか。
いかがですか。
苦い
苦い
親子丼
親子丼
材料
材料
~分
~分
グラム
グラム
個
個
4分の1
4分の1
調味料
調味料
適当な 大きさに
適当な 大きさに
なべ
なべ
火に かけます
火に かけます
煮ます
煮ます
煮えます
煮えます
丼
丼
経ちます
経ちます
[花が]咲きます
[花が]咲きます
[色が]変わります
[色が]変わります
[丸を]付けます
[丸を]付けます
[病気が]治ります/直ります
[病気が]治ります/直ります
[故障が]治ります/直ります
[故障が]治ります/直ります
クリックします
クリックします
入力します
入力します
正しい
正しい
向こう
向こう
島
島
港
港
近所
近所
屋上
屋上
海外
海外
山登り
山登り
歴史
歴史
機会
機会
